event_id,appliance_name,appliance_ID,Shiftability,start_time,end_time,duration(min),energy(W),is_reschedulable,appliance_id,label,month,cost_Germany_Variable,energy_Germany_Variable,cost_Germany_Variable_Base,energy_Germany_Variable_Base
Tumble_Dryer_2015-02-28_07,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:06:00,2015-02-28 12:07:00,1.0,65.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-28_08,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:11:00,2015-02-28 12:12:00,1.0,55.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_09,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:16:00,2015-02-28 12:18:00,2.0,51.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_10,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:22:00,2015-02-28 12:23:00,1.0,72.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-28_11,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:27:00,2015-02-28 12:28:00,1.0,48.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_12,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:32:00,2015-02-28 12:34:00,2.0,59.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_13,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:38:00,2015-02-28 12:39:00,1.0,37.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-28_14,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:43:00,2015-02-28 12:44:00,1.0,54.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_15,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:48:00,2015-02-28 12:50:00,2.0,36.94,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-28_16,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:54:00,2015-02-28 12:55:00,1.0,61.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_17,Tumble Dryer,Appliance5,Shiftable,2015-02-28 12:59:00,2015-02-28 13:00:00,1.0,48.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_18,Tumble Dryer,Appliance5,Shiftable,2015-02-28 13:03:00,2015-02-28 13:57:00,54.0,81513.46,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.4619,1.3586,0.4619,1.3586
Tumble_Dryer_2015-02-28_19,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:01:00,2015-02-28 14:02:00,1.0,37.76,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-28_20,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:06:00,2015-02-28 14:07:00,1.0,50.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_21,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:11:00,2015-02-28 14:13:00,2.0,56.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_22,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:17:00,2015-02-28 14:18:00,1.0,48.11,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_23,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:22:00,2015-02-28 14:23:00,1.0,93.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0005,0.0016,0.0005,0.0016
Tumble_Dryer_2015-02-28_24,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:27:00,2015-02-28 14:29:00,2.0,63.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-28_25,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:33:00,2015-02-28 14:34:00,1.0,21.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0001,0.0004,0.0001,0.0004
Tumble_Dryer_2015-02-28_26,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:38:00,2015-02-28 14:39:00,1.0,20.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2015-02-28_27,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:43:00,2015-02-28 14:45:00,2.0,59.6,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_28,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:49:00,2015-02-28 14:50:00,1.0,52.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_29,Tumble Dryer,Appliance5,Shiftable,2015-02-28 14:54:00,2015-02-28 14:55:00,1.0,53.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_30,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:00:00,2015-02-28 15:01:00,1.0,32.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0005,0.0002,0.0005
Tumble_Dryer_2015-02-28_31,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:05:00,2015-02-28 15:06:00,1.0,53.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_32,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:10:00,2015-02-28 15:11:00,1.0,61.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_33,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:15:00,2015-02-28 15:17:00,2.0,61.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_34,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:21:00,2015-02-28 15:22:00,1.0,36.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-28_35,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:26:00,2015-02-28 15:27:00,1.0,54.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_36,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:31:00,2015-02-28 15:33:00,2.0,71.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-28_37,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:37:00,2015-02-28 15:38:00,1.0,34.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-28_38,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:42:00,2015-02-28 15:43:00,1.0,49.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_39,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:47:00,2015-02-28 15:49:00,2.0,66.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-02-28_40,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:53:00,2015-02-28 15:54:00,1.0,32.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0005,0.0002,0.0005
Tumble_Dryer_2015-02-28_41,Tumble Dryer,Appliance5,Shiftable,2015-02-28 15:58:00,2015-02-28 16:00:00,2.0,50.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_42,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:04:00,2015-02-28 16:05:00,1.0,46.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_43,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:09:00,2015-02-28 16:10:00,1.0,61.75,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_44,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:14:00,2015-02-28 16:15:00,1.0,55.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_45,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:20:00,2015-02-28 16:21:00,1.0,42.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-02-28_46,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:25:00,2015-02-28 16:26:00,1.0,33.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-02-28_47,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:30:00,2015-02-28 16:31:00,1.0,70.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-02-28_48,Tumble Dryer,Appliance5,Shiftable,2015-02-28 16:34:00,2015-02-28 17:35:00,61.0,95219.15,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.5078,1.587,0.5396,1.587
Tumble_Dryer_2015-02-28_49,Tumble Dryer,Appliance5,Shiftable,2015-02-28 17:39:00,2015-02-28 17:41:00,2.0,103.31,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0006,0.0017,0.0006,0.0017
Tumble_Dryer_2015-02-28_50,Tumble Dryer,Appliance5,Shiftable,2015-02-28 17:45:00,2015-02-28 17:46:00,1.0,47.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_51,Tumble Dryer,Appliance5,Shiftable,2015-02-28 17:50:00,2015-02-28 17:51:00,1.0,56.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-02-28_52,Tumble Dryer,Appliance5,Shiftable,2015-02-28 17:55:00,2015-02-28 17:57:00,2.0,46.87,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_53,Tumble Dryer,Appliance5,Shiftable,2015-02-28 18:01:00,2015-02-28 18:02:00,1.0,21.1,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0001,0.0004,0.0001,0.0004
Tumble_Dryer_2015-02-28_54,Tumble Dryer,Appliance5,Shiftable,2015-02-28 18:06:00,2015-02-28 18:07:00,1.0,47.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-02-28_55,Tumble Dryer,Appliance5,Shiftable,2015-02-28 18:17:00,2015-02-28 18:18:00,1.0,119.11,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0006,0.002,0.0007,0.002
Tumble_Dryer_2015-02-28_56,Tumble Dryer,Appliance5,Shiftable,2015-02-28 18:22:00,2015-02-28 18:23:00,1.0,57.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-02-28_57,Tumble Dryer,Appliance5,Shiftable,2015-02-28 18:27:00,2015-02-28 18:29:00,2.0,63.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-02,0.0003,0.0011,0.0004,0.0011
Tumble_Dryer_2015-03-01_01,Tumble Dryer,Appliance5,Shiftable,2015-03-01 09:53:00,2015-03-05 19:03:00,6310.0,9029643.94,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,43.8805,150.4941,51.168,150.4941
Tumble_Dryer_2015-03-14_01,Tumble Dryer,Appliance5,Shiftable,2015-03-14 09:55:00,2015-03-14 10:36:00,41.0,52055.06,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.2603,0.8676,0.295,0.8676
Tumble_Dryer_2015-03-14_02,Tumble Dryer,Appliance5,Shiftable,2015-03-14 10:40:00,2015-03-14 10:41:00,1.0,69.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0012,0.0004,0.0012
Tumble_Dryer_2015-03-14_03,Tumble Dryer,Appliance5,Shiftable,2015-03-14 10:45:00,2015-03-14 10:46:00,1.0,49.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_04,Tumble Dryer,Appliance5,Shiftable,2015-03-14 10:51:00,2015-03-14 10:52:00,1.0,53.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_05,Tumble Dryer,Appliance5,Shiftable,2015-03-14 10:56:00,2015-03-14 10:57:00,1.0,61.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_06,Tumble Dryer,Appliance5,Shiftable,2015-03-14 11:01:00,2015-03-14 11:02:00,1.0,40.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-03-14_07,Tumble Dryer,Appliance5,Shiftable,2015-03-14 11:07:00,2015-03-14 11:08:00,1.0,47.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_08,Tumble Dryer,Appliance5,Shiftable,2015-03-14 11:12:00,2015-03-14 11:13:00,1.0,69.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0012,0.0004,0.0012
Tumble_Dryer_2015-03-14_09,Tumble Dryer,Appliance5,Shiftable,2015-03-14 11:16:00,2015-03-14 11:59:00,43.0,54775.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.2739,0.9129,0.3104,0.9129
Tumble_Dryer_2015-03-14_10,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:03:00,2015-03-14 12:04:00,1.0,57.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_11,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:08:00,2015-03-14 12:09:00,1.0,57.72,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_12,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:14:00,2015-03-14 12:15:00,1.0,59.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_13,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:19:00,2015-03-14 12:20:00,1.0,48.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_14,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:24:00,2015-03-14 12:25:00,1.0,37.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-03-14_15,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:30:00,2015-03-14 12:31:00,1.0,69.88,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0004,0.0012,0.0004,0.0012
Tumble_Dryer_2015-03-14_16,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:35:00,2015-03-14 12:36:00,1.0,55.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_17,Tumble Dryer,Appliance5,Shiftable,2015-03-14 12:39:00,2015-03-14 13:35:00,56.0,84833.26,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.4807,1.4139,0.4807,1.4139
Tumble_Dryer_2015-03-14_18,Tumble Dryer,Appliance5,Shiftable,2015-03-14 13:39:00,2015-03-14 13:40:00,1.0,54.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_19,Tumble Dryer,Appliance5,Shiftable,2015-03-14 13:44:00,2015-03-14 13:45:00,1.0,50.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_20,Tumble Dryer,Appliance5,Shiftable,2015-03-14 13:49:00,2015-03-14 13:50:00,1.0,41.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-03-14_21,Tumble Dryer,Appliance5,Shiftable,2015-03-14 13:55:00,2015-03-14 13:56:00,1.0,48.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_22,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:00:00,2015-03-14 14:01:00,1.0,77.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0004,0.0013,0.0004,0.0013
Tumble_Dryer_2015-03-14_23,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:05:00,2015-03-14 14:06:00,1.0,18.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0001,0.0003,0.0001,0.0003
Tumble_Dryer_2015-03-14_24,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:11:00,2015-03-14 14:12:00,1.0,63.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-03-14_25,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:16:00,2015-03-14 14:17:00,1.0,53.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_26,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:21:00,2015-03-14 14:22:00,1.0,37.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-03-14_27,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:27:00,2015-03-14 14:28:00,1.0,63.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-03-14_28,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:32:00,2015-03-14 14:33:00,1.0,43.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0007,0.0002,0.0007
Tumble_Dryer_2015-03-14_29,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:37:00,2015-03-14 14:39:00,2.0,50.11,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_30,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:43:00,2015-03-14 14:44:00,1.0,60.62,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_31,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:48:00,2015-03-14 14:49:00,1.0,48.5,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_32,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:53:00,2015-03-14 14:55:00,2.0,56.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_33,Tumble Dryer,Appliance5,Shiftable,2015-03-14 14:59:00,2015-03-14 15:00:00,1.0,47.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_34,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:04:00,2015-03-14 15:05:00,1.0,57.11,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_35,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:09:00,2015-03-14 15:11:00,2.0,125.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0007,0.0021,0.0007,0.0021
Tumble_Dryer_2015-03-14_36,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:15:00,2015-03-14 15:16:00,1.0,53.9,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_37,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:20:00,2015-03-14 15:21:00,1.0,33.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-03-14_38,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:25:00,2015-03-14 15:27:00,2.0,37.32,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-03-14_39,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:31:00,2015-03-14 15:32:00,1.0,47.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_40,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:36:00,2015-03-14 15:37:00,1.0,80.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0005,0.0013,0.0005,0.0013
Tumble_Dryer_2015-03-14_41,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:41:00,2015-03-14 15:43:00,2.0,52.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_42,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:47:00,2015-03-14 15:48:00,1.0,55.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_43,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:52:00,2015-03-14 15:53:00,1.0,115.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0007,0.0019,0.0007,0.0019
Tumble_Dryer_2015-03-14_44,Tumble Dryer,Appliance5,Shiftable,2015-03-14 15:57:00,2015-03-14 15:58:00,1.0,64.4,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0004,0.0011,0.0004,0.0011
Tumble_Dryer_2015-03-14_45,Tumble Dryer,Appliance5,Shiftable,2015-03-14 16:03:00,2015-03-14 16:04:00,1.0,36.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-03-14_46,Tumble Dryer,Appliance5,Shiftable,2015-03-14 16:08:00,2015-03-14 16:09:00,1.0,54.78,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_47,Tumble Dryer,Appliance5,Shiftable,2015-03-14 16:13:00,2015-03-14 16:14:00,1.0,47.56,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_48,Tumble Dryer,Appliance5,Shiftable,2015-03-14 16:24:00,2015-03-14 16:25:00,1.0,35.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0002,0.0006,0.0002,0.0006
Tumble_Dryer_2015-03-14_49,Tumble Dryer,Appliance5,Shiftable,2015-03-14 16:29:00,2015-03-14 17:44:00,75.0,112395.12,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.5994,1.8733,0.6369,1.8733
Tumble_Dryer_2015-03-14_50,Tumble Dryer,Appliance5,Shiftable,2015-03-14 17:48:00,2015-03-14 17:49:00,1.0,54.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_51,Tumble Dryer,Appliance5,Shiftable,2015-03-14 17:53:00,2015-03-14 17:54:00,1.0,49.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_52,Tumble Dryer,Appliance5,Shiftable,2015-03-14 17:58:00,2015-03-14 18:00:00,2.0,59.33,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_53,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:04:00,2015-03-14 18:05:00,1.0,59.67,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_54,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:09:00,2015-03-14 18:10:00,1.0,60.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.001,0.0003,0.001
Tumble_Dryer_2015-03-14_55,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:14:00,2015-03-14 18:16:00,2.0,51.44,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_56,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:20:00,2015-03-14 18:21:00,1.0,89.38,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0005,0.0015,0.0005,0.0015
Tumble_Dryer_2015-03-14_57,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:25:00,2015-03-14 18:26:00,1.0,53.25,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_58,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:31:00,2015-03-14 18:32:00,1.0,55.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0009,0.0003,0.0009
Tumble_Dryer_2015-03-14_59,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:36:00,2015-03-14 18:37:00,1.0,48.0,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0008,0.0003,0.0008
Tumble_Dryer_2015-03-14_60,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:41:00,2015-03-14 18:42:00,1.0,22.22,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0001,0.0004,0.0001,0.0004
Tumble_Dryer_2015-03-14_61,Tumble Dryer,Appliance5,Shiftable,2015-03-14 18:46:00,2015-03-14 18:48:00,2.0,64.89,True,Appliance5,Appliance5 (Tumble Dryer),2015-03,0.0003,0.0011,0.0004,0.0011
